"년","구이름","동이름","평균거래금액","평균전용면적","평당가격","구분"
"2017",강남구,청담동,89541,69.0,972,"4"
"2017",중구,충무로3가,25000,27.0,943,"4"
"2017",중구,충무로5가,23771,31.0,790,"4"
"2017",서대문구,충정로2가,18615,27.0,697,"4"
"2017",서대문구,충정로3가,15325,30.0,508,"4"
"2017",종로구,평창동,9075,23.0,388,"4"
"2017",중구,필동1가,21500,30.0,726,"4"
"2017",종로구,필운동,13700,24.0,570,"4"
"2017",노원구,하계동,15908,47.0,340,"4"
"2017",성동구,하왕십리동,17964,29.0,629,"4"
"2017",성북구,하월곡동,27100,65.0,497,"4"
"2017",용산구,한강로1가,39194,48.0,827,"4"
"2017",용산구,한강로2가,28223,36.0,782,"4"
"2017",용산구,한강로3가,23176,41.0,538,"4"
"2017",용산구,한남동,40500,52.0,739,"4"
"2017",서대문구,합동,26415,40.0,669,"4"
"2017",마포구,합정동,20522,25.0,827,"4"
"2017",성동구,행당동,19625,28.0,699,"4"
"2017",서대문구,홍은동,17871,50.0,351,"4"
"2017",종로구,홍지동,19000,64.0,298,"4"
"2017",강서구,화곡동,11147,33.0,358,"4"
"2017",광진구,화양동,16490,26.0,659,"4"
"2017",중구,황학동,19278,31.0,628,"4"
"2017",종로구,효제동,16517,31.0,540,"4"
"2017",용산구,후암동,13394,35.0,386,"4"
"2017",동대문구,휘경동,11010,21.0,599,"4"
"2017",중구,흥인동,25896,34.0,768,"4"
"2018",송파구,가락동,15663,36.0,426,"4"
"2018",구로구,가리봉동,19248,54.0,378,"4"
"2018",금천구,가산동,13472,25.0,589,"4"
"2018",강서구,가양동,13527,27.0,523,"4"
"2018",용산구,갈월동,23382,34.0,679,"4"
"2018",은평구,갈현동,5659,23.0,234,"4"
"2018",강동구,강일동,11087,25.0,460,"4"
"2018",구로구,개봉동,27699,28.0,982,"4"
"2018",강남구,개포동,19989,32.0,627,"4"
"2018",송파구,거여동,14875,32.0,479,"4"
"2018",종로구,견지동,30977,45.0,713,"4"
"2018",종로구,경운동,27689,36.0,779,"4"
"2018",구로구,고척동,30360,87.0,347,"4"
"2018",마포구,공덕동,34090,50.0,721,"4"
"2018",노원구,공릉동,11515,28.0,441,"4"
"2018",강서구,공항동,10824,26.0,425,"4"
"2018",종로구,관철동,18750,24.0,783,"4"
"2018",광진구,광장동,17922,49.0,401,"4"
"2018",중구,광희동1가,12075,28.0,441,"4"
"2018",종로구,구기동,12040,31.0,388,"4"
"2018",구로구,구로동,18102,38.0,508,"4"
"2018",은평구,구산동,26500,80.0,332,"4"
"2018",광진구,구의동,18844,32.0,594,"4"
"2018",성동구,금호동4가,15017,23.0,654,"4"
"2018",강동구,길동,13672,29.0,500,"4"
"2018",종로구,낙원동,14882,27.0,542,"4"
"2018",서대문구,남가좌동,39882,54.0,742,"4"
"2018",관악구,남현동,16270,26.0,633,"4"
"2018",서초구,내곡동,22000,22.0,1007,"4"
"2018",종로구,내수동,34243,43.0,800,"4"
"2018",마포구,노고산동,15347,23.0,683,"4"
"2018",동작구,노량진동,19240,21.0,961,"4"
"2018",은평구,녹번동,17317,27.0,688,"4"
"2018",강남구,논현동,45725,59.0,756,"4"
"2018",광진구,능동,16000,30.0,545,"4"
"2018",동대문구,답십리동,14093,28.0,530,"4"
"2018",영등포구,당산동,13297,32.0,408,"4"
"2018",영등포구,당산동1가,25225,44.0,583,"4"
"2018",영등포구,당산동2가,49823,91.0,546,"4"
"2018",영등포구,당산동3가,23617,47.0,524,"4"
"2018",영등포구,당산동4가,22250,39.0,571,"4"
"2018",영등포구,당산동5가,22180,26.0,857,"4"
"2018",영등포구,당산동6가,26041,34.0,759,"4"
"2018",영등포구,대림동,20060,40.0,490,"4"
"2018",동작구,대방동,12755,26.0,516,"4"
"2018",은평구,대조동,16275,23.0,761,"4"
"2018",강남구,대치동,25207,32.0,826,"4"
"2018",서대문구,대현동,21341,27.0,832,"4"
"2018",마포구,대흥동,26168,28.0,959,"4"
"2018",강남구,도곡동,79148,86.0,842,"4"
"2018",영등포구,도림동,33823,65.0,526,"4"
"2018",도봉구,도봉동,8550,24.0,326,"4"
"2018",성동구,도선동,17975,38.0,477,"4"
"2018",마포구,도화동,32721,48.0,691,"4"
"2018",금천구,독산동,17270,34.0,543,"4"
"2018",종로구,돈의동,14083,36.0,403,"4"
"2018",마포구,동교동,25141,40.0,631,"4"
"2018",성북구,동선동1가,8700,22.0,387,"4"
"2018",성북구,동선동4가,14786,24.0,624,"4"
"2018",성북구,동소문동4가,33350,76.0,437,"4"
"2018",성북구,동소문동6가,20259,34.0,627,"4"
"2018",용산구,동자동,53125,73.0,762,"4"
"2018",강서구,등촌동,20450,42.0,509,"4"
"2018",강서구,마곡동,18701,23.0,796,"4"
"2018",성동구,마장동,23290,58.0,422,"4"
"2018",송파구,마천동,29500,52.0,570,"4"
"2018",마포구,마포동,15575,37.0,434,"4"
"2018",중구,만리동1가,35217,47.0,773,"4"
"2018",중구,만리동2가,38618,53.0,743,"4"
"2018",중랑구,망우동,17767,32.0,607,"4"
"2018",중랑구,면목동,10882,32.0,328,"4"
"2018",강동구,명일동,32680,70.0,477,"4"
"2018",양천구,목동,45965,64.0,651,"4"
"2018",중랑구,묵동,15000,32.0,474,"4"
"2018",영등포구,문래동3가,57278,98.0,569,"4"
"2018",영등포구,문래동5가,11216,28.0,402,"4"
"2018",영등포구,문래동6가,38322,75.0,516,"4"
"2018",용산구,문배동,31262,41.0,805,"4"
"2018",송파구,문정동,25552,33.0,765,"4"
"2018",강북구,미아동,14160,22.0,631,"4"
"2018",서초구,방배동,26401,40.0,679,"4"
"2018",송파구,방이동,21288,34.0,642,"4"
"2018",도봉구,방학동,13449,28.0,474,"4"
"2018",강서구,방화동,9493,25.0,391,"4"
"2018",강북구,번동,13245,31.0,432,"4"
"2018",성북구,보문동2가,8800,23.0,380,"4"
"2018",관악구,봉천동,16314,26.0,657,"4"
"2018",종로구,부암동,16398,37.0,451,"4"
"2018",서대문구,북가좌동,10380,24.0,429,"4"
"2018",은평구,불광동,19450,38.0,533,"4"
"2018",동작구,사당동,17756,25.0,736,"4"
"2018",종로구,사직동,34750,40.0,879,"4"
"2018",성북구,삼선동5가,17100,36.0,479,"4"
"2018",강남구,삼성동,25058,36.0,677,"4"
"2018",송파구,삼전동,22500,19.0,1178,"4"
"2018",노원구,상계동,14197,35.0,420,"4"
"2018",동작구,상도동,12000,29.0,410,"4"
"2018",중랑구,상봉동,14382,34.0,426,"4"
"2018",마포구,상수동,25400,38.0,687,"4"
"2018",마포구,상암동,40606,64.0,691,"4"
"2018",성동구,상왕십리동,17558,30.0,587,"4"
"2018",용산구,서계동,25200,29.0,874,"4"
"2018",마포구,서교동,17082,27.0,631,"4"
"2018",서초구,서초동,28032,38.0,730,"4"
"2018",성북구,석관동,9500,24.0,396,"4"
"2018",송파구,석촌동,25642,34.0,979,"4"
"2018",강동구,성내동,20655,38.0,574,"4"
"2018",성북구,성북동1가,15900,26.0,606,"4"
"2018",마포구,성산동,21585,36.0,658,"4"
"2018",성동구,성수동1가,22362,33.0,668,"4"
"2018",성동구,성수동2가,16721,33.0,565,"4"
"2018",강남구,세곡동,23116,31.0,747,"4"
"2018",성동구,송정동,20000,31.0,647,"4"
"2018",송파구,송파동,23441,38.0,642,"4"
"2018",강남구,수서동,33163,52.0,625,"4"
"2018",종로구,수송동,39696,57.0,711,"4"
"2018",강북구,수유동,13159,32.0,412,"4"
"2018",중구,순화동,36525,39.0,926,"4"
"2018",종로구,숭인동,14191,26.0,567,"4"
"2018",금천구,시흥동,17717,43.0,456,"4"
"2018",마포구,신공덕동,26883,34.0,823,"4"
"2018",영등포구,신길동,16137,30.0,550,"4"
"2018",중랑구,신내동,14624,36.0,410,"4"
"2018",중구,신당동,25283,30.0,836,"4"
"2018",동작구,신대방동,31537,63.0,533,"4"
"2018",구로구,신도림동,36146,65.0,568,"4"
"2018",관악구,신림동,17813,32.0,566,"4"
"2018",종로구,신문로1가,39608,42.0,943,"4"
"2018",은평구,신사동,16517,44.0,411,"4"
"2018",동대문구,신설동,15943,28.0,587,"4"
"2018",서초구,신원동,21841,24.0,908,"4"
"2018",양천구,신월동,9167,28.0,318,"4"
"2018",양천구,신정동,33823,67.0,513,"4"
"2018",송파구,신천동,51353,71.0,750,"4"
"2018",도봉구,쌍문동,21867,34.0,655,"4"
"2018",마포구,아현동,21047,34.0,630,"4"
"2018",강동구,암사동,17867,32.0,556,"4"
"2018",서초구,양재동,13678,34.0,418,"4"
"2018",영등포구,양평동1가,20273,20.0,1055,"4"
"2018",영등포구,양평동2가,24643,44.0,605,"4"
"2018",영등포구,양평동3가,29679,56.0,543,"4"
"2018",영등포구,양평동4가,27963,50.0,590,"4"
"2018",영등포구,양평동5가,35356,53.0,694,"4"
"2018",영등포구,여의도동,43586,63.0,628,"4"
"2018",강남구,역삼동,21961,31.0,694,"4"
"2018",은평구,역촌동,17194,23.0,839,"4"
"2018",종로구,연건동,17080,23.0,748,"4"
"2018",종로구,연지동,15700,20.0,884,"4"
"2018",서대문구,연희동,18520,32.0,673,"4"
"2018",마포구,염리동,24450,35.0,703,"4"
"2018",강서구,염창동,17304,26.0,798,"4"
"2018",영등포구,영등포동,9000,23.0,389,"4"
"2018",영등포구,영등포동1가,11764,17.0,683,"4"
"2018",영등포구,영등포동2가,17642,35.0,472,"4"
"2018",영등포구,영등포동3가,15284,35.0,467,"4"
"2018",영등포구,영등포동4가,21342,29.0,747,"4"
"2018",영등포구,영등포동5가,16000,30.0,532,"4"
"2018",영등포구,영등포동6가,10502,32.0,334,"4"
"2018",영등포구,영등포동7가,14979,30.0,479,"4"
"2018",영등포구,영등포동8가,16132,22.0,708,"4"
"2018",송파구,오금동,19241,36.0,543,"4"
"2018",구로구,오류동,17569,38.0,542,"4"
"2018",중구,오장동,15250,40.0,389,"4"
"2018",성동구,옥수동,18268,29.0,633,"4"
"2018",성동구,용답동,14421,38.0,370,"4"
"2018",동대문구,용두동,15267,31.0,511,"4"
"2018",용산구,용산동5가,117857,130.0,919,"4"
"2018",서초구,우면동,14911,20.0,757,"4"
"2018",종로구,운니동,16900,35.0,489,"4"
"2018",종로구,원남동,17583,27.0,655,"4"
"2018",용산구,원효로1가,24215,30.0,801,"4"
"2018",용산구,원효로3가,12483,36.0,350,"4"
"2018",노원구,월계동,10520,26.0,394,"4"
"2018",강남구,율현동,39446,43.0,871,"4"
"2018",중구,을지로2가,44333,55.0,808,"4"
"2018",중구,을지로3가,12000,29.0,411,"4"
"2018",중구,을지로5가,17272,33.0,539,"4"
"2018",중구,을지로6가,16333,24.0,672,"4"
"2018",은평구,응암동,14074,32.0,460,"4"
"2018",중구,의주로1가,33485,59.0,598,"4"
"2018",동대문구,이문동,12943,23.0,607,"4"
"2018",종로구,익선동,13688,21.0,650,"4"
"2018",종로구,인사동,27450,39.0,699,"4"
"2018",종로구,인의동,41000,63.0,650,"4"
"2018",강남구,자곡동,20044,27.0,741,"4"
"2018",광진구,자양동,27193,43.0,592,"4"
"2018",송파구,잠실동,32384,37.0,882,"4"
"2018",서초구,잠원동,26175,26.0,1019,"4"
"2018",동대문구,장안동,17433,42.0,408,"4"
"2018",성북구,장위동,9350,24.0,389,"4"
"2018",중구,장충동2가,34250,62.0,551,"4"
"2018",중구,저동2가,22300,20.0,1097,"4"
"2018",동대문구,전농동,15578,29.0,579,"4"
"2018",동대문구,제기동,17892,38.0,453,"4"
"2018",종로구,종로1가,43735,57.0,792,"4"
"2018",성북구,종암동,34000,74.0,461,"4"
"2018",노원구,중계동,27138,64.0,425,"4"
"2018",광진구,중곡동,18283,17.0,1072,"4"
"2018",마포구,중동,9000,17.0,523,"4"
"2018",중구,중림동,45876,64.0,725,"4"
"2018",중랑구,중화동,11214,22.0,505,"4"
"2018",은평구,진관동,18043,28.0,668,"4"
"2018",도봉구,창동,18698,45.0,439,"4"
"2018",마포구,창전동,12900,20.0,685,"4"
"2018",서대문구,창천동,17582,28.0,623,"4"
"2018",구로구,천왕동,12500,22.0,565,"4"
"2018",강동구,천호동,17971,28.0,689,"4"
"2018",강남구,청담동,79821,59.0,1017,"4"
"2018",중구,충무로3가,28717,32.0,904,"4"
"2018",중구,충무로5가,22725,29.0,800,"4"
"2018",종로구,충신동,13850,30.0,469,"4"
"2018",서대문구,충정로2가,19192,28.0,698,"4"
"2018",서대문구,충정로3가,16300,30.0,551,"4"
"2018",종로구,평창동,9500,23.0,413,"4"
"2018",중구,필동1가,21300,29.0,723,"4"
"2018",종로구,필운동,14460,25.0,582,"4"
"2018",노원구,하계동,14500,38.0,405,"4"
"2018",성동구,하왕십리동,22940,29.0,777,"4"
"2018",성북구,하월곡동,38340,86.0,451,"4"
"2018",용산구,한강로1가,42390,48.0,877,"4"
"2018",용산구,한강로2가,39616,40.0,971,"4"
"2018",용산구,한강로3가,28885,42.0,636,"4"
"2018",용산구,한남동,45722,64.0,734,"4"
"2018",서대문구,합동,28442,43.0,676,"4"
"2018",마포구,합정동,34171,36.0,1085,"4"
"2018",성동구,행당동,18037,26.0,683,"4"
"2018",서대문구,홍은동,22990,38.0,680,"4"
"2018",종로구,홍지동,13533,44.0,310,"4"
"2018",강서구,화곡동,14196,32.0,473,"4"
"2018",광진구,화양동,18520,29.0,684,"4"
"2018",중구,황학동,21217,34.0,634,"4"
"2018",종로구,효제동,16764,30.0,558,"4"
"2018",용산구,후암동,15250,34.0,444,"4"
"2018",동대문구,휘경동,18886,39.0,519,"4"
"2018",중구,흥인동,25955,32.0,839,"4"
"2019",송파구,가락동,14821,37.0,391,"4"
"2019",구로구,가리봉동,23330,62.0,405,"4"
"2019",금천구,가산동,14644,22.0,698,"4"
"2019",강서구,가양동,12211,22.0,565,"4"
"2019",용산구,갈월동,22622,32.0,714,"4"
"2019",은평구,갈현동,30100,66.0,456,"4"
"2019",강동구,강일동,10119,24.0,420,"4"
"2019",구로구,개봉동,24500,44.0,518,"4"
"2019",강남구,개포동,23098,32.0,733,"4"
"2019",송파구,거여동,13500,32.0,435,"4"
"2019",종로구,견지동,28426,52.0,557,"4"
"2019",종로구,경운동,28844,38.0,766,"4"
"2019",구로구,고척동,30660,87.0,351,"4"
"2019",마포구,공덕동,35997,51.0,716,"4"
"2019",노원구,공릉동,11825,22.0,561,"4"
"2019",강서구,공항동,12800,26.0,483,"4"
"2019",종로구,관철동,19617,24.0,814,"4"
"2019",광진구,광장동,18745,50.0,405,"4"
"2019",중구,광희동1가,11340,27.0,436,"4"
"2019",종로구,교북동,35200,29.0,1209,"4"
"2019",종로구,구기동,10857,30.0,359,"4"
"2019",구로구,구로동,18530,39.0,502,"4"
"2019",광진구,구의동,20191,28.0,720,"4"
"2019",광진구,군자동,21467,21.0,1066,"4"
"2019",성동구,금호동1가,11350,30.0,379,"4"
"2019",성동구,금호동4가,17167,25.0,692,"4"
"2019",강동구,길동,18573,29.0,668,"4"
"2019",종로구,낙원동,15200,26.0,586,"4"
"2019",서대문구,남가좌동,36975,59.0,632,"4"
"2019",중구,남대문로5가,15335,31.0,480,"4"
"2019",관악구,남현동,18871,27.0,685,"4"
"2019",서초구,내곡동,18467,22.0,849,"4"
"2019",종로구,내수동,32151,40.0,801,"4"
"2019",마포구,노고산동,12902,21.0,623,"4"
"2019",동작구,노량진동,20213,21.0,966,"4"
"2019",은평구,녹번동,17882,28.0,660,"4"
"2019",강남구,논현동,32872,43.0,762,"4"
"2019",광진구,능동,17570,26.0,764,"4"
"2019",동대문구,답십리동,15017,28.0,555,"4"
"2019",영등포구,당산동,18686,35.0,541,"4"
"2019",영등포구,당산동1가,28311,41.0,707,"4"
"2019",영등포구,당산동2가,52161,82.0,650,"4"
"2019",영등포구,당산동3가,23152,41.0,587,"4"
"2019",영등포구,당산동4가,22175,39.0,581,"4"
"2019",영등포구,당산동5가,21516,26.0,834,"4"
"2019",영등포구,당산동6가,18025,32.0,592,"4"
"2019",영등포구,대림동,21284,34.0,634,"4"
"2019",동작구,대방동,12543,21.0,594,"4"
"2019",은평구,대조동,15005,21.0,738,"4"
"2019",강남구,대치동,29330,35.0,861,"4"
"2019",서대문구,대현동,20544,23.0,940,"4"
"2019",마포구,대흥동,23990,29.0,823,"4"
"2019",강남구,도곡동,76904,77.0,883,"4"
"2019",영등포구,도림동,36233,60.0,595,"4"
"2019",도봉구,도봉동,14878,26.0,592,"4"
"2019",성동구,도선동,18281,30.0,670,"4"
"2019",마포구,도화동,31875,43.0,719,"4"
"2019",금천구,독산동,16408,23.0,755,"4"
"2019",성북구,돈암동,39513,74.0,534,"4"
"2019",마포구,동교동,23650,37.0,643,"4"
"2019",성북구,동선동1가,18330,34.0,507,"4"
"2019",성북구,동선동4가,17050,23.0,736,"4"
"2019",성북구,동소문동4가,25252,33.0,943,"4"
"2019",성북구,동소문동6가,25000,43.0,587,"4"
"2019",용산구,동자동,53000,58.0,938,"4"
"2019",강동구,둔촌동,11861,24.0,507,"4"
"2019",강서구,등촌동,21760,40.0,568,"4"
"2019",강서구,마곡동,20198,24.0,837,"4"
"2019",성동구,마장동,14750,34.0,438,"4"
"2019",송파구,마천동,45975,74.0,623,"4"
"2019",마포구,마포동,19589,40.0,492,"4"
"2019",중구,만리동1가,33000,42.0,784,"4"
"2019",중구,만리동2가,46283,58.0,802,"4"
"2019",중랑구,망우동,24827,48.0,512,"4"
"2019",중랑구,면목동,17136,22.0,805,"4"
"2019",강동구,명일동,24343,44.0,667,"4"
"2019",양천구,목동,55092,67.0,713,"4"
"2019",중랑구,묵동,12400,29.0,435,"4"
"2019",영등포구,문래동3가,67069,102.0,652,"4"
"2019",영등포구,문래동5가,15186,28.0,561,"4"
"2019",영등포구,문래동6가,40084,70.0,586,"4"
"2019",용산구,문배동,35943,43.0,835,"4"
"2019",송파구,문정동,24606,32.0,769,"4"
"2019",강북구,미아동,14256,22.0,636,"4"
"2019",서초구,방배동,24691,31.0,845,"4"
"2019",송파구,방이동,22082,33.0,721,"4"
"2019",도봉구,방학동,13605,28.0,480,"4"
"2019",강서구,방화동,9741,26.0,377,"4"
"2019",강북구,번동,11292,23.0,510,"4"
"2019",성북구,보문동2가,9000,23.0,388,"4"
"2019",관악구,봉천동,16336,27.0,641,"4"
"2019",종로구,부암동,17933,43.0,400,"4"
"2019",서대문구,북가좌동,10613,24.0,440,"4"
"2019",서대문구,북아현동,30833,27.0,1132,"4"
"2019",은평구,불광동,17260,32.0,549,"4"
"2019",동작구,사당동,15333,25.0,609,"4"
"2019",종로구,사직동,35493,40.0,898,"4"
"2019",성북구,삼선동5가,16200,36.0,457,"4"
"2019",강남구,삼성동,35772,37.0,992,"4"
"2019",송파구,삼전동,25810,23.0,1139,"4"
"2019",노원구,상계동,12759,33.0,400,"4"
"2019",중랑구,상봉동,15004,28.0,585,"4"
"2019",마포구,상수동,22421,35.0,661,"4"
"2019",마포구,상암동,30868,51.0,650,"4"
"2019",성동구,상왕십리동,17275,30.0,584,"4"
"2019",용산구,서계동,28146,28.0,995,"4"
"2019",마포구,서교동,17862,30.0,619,"4"
"2019",서초구,서초동,30541,39.0,750,"4"
"2019",성북구,석관동,10694,34.0,313,"4"
"2019",송파구,석촌동,29024,19.0,1501,"4"
"2019",강동구,성내동,22900,45.0,524,"4"
"2019",마포구,성산동,19778,28.0,795,"4"
"2019",성동구,성수동1가,26508,29.0,1022,"4"
"2019",성동구,성수동2가,14562,25.0,597,"4"
"2019",강남구,세곡동,39626,49.0,842,"4"
"2019",송파구,송파동,25500,55.0,468,"4"
"2019",강남구,수서동,30063,46.0,632,"4"
"2019",종로구,수송동,34824,49.0,720,"4"
"2019",강북구,수유동,15186,35.0,454,"4"
"2019",중구,순화동,36664,39.0,935,"4"
"2019",종로구,숭인동,18170,29.0,666,"4"
"2019",금천구,시흥동,16573,37.0,494,"4"
"2019",마포구,신공덕동,27799,33.0,863,"4"
"2019",영등포구,신길동,16165,24.0,722,"4"
"2019",중랑구,신내동,13230,34.0,397,"4"
"2019",중구,신당동,24878,19.0,1539,"4"
"2019",동작구,신대방동,30890,60.0,538,"4"
"2019",구로구,신도림동,50014,76.0,665,"4"
"2019",관악구,신림동,19424,31.0,630,"4"
